shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_B_800km,0.14473684210526316,1.0,baseline,1.0,1.0,1.0,True,2,67,8,False,complex_no_crossing,nan,nan,nan,True,671.7171717171717,-0.03143320521481276,-0.037500000000000006,-0.0013182431040731537,0.9302008330123499,
Shell_B_800km,0.14473684210526316,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,19,7,False,complex_no_crossing,nan,nan,nan,True,186.86868686868686,-0.028912523251204976,-0.037500000000000006,-0.004108550221061914,0.9494305829866789,
Shell_B_800km,0.14473684210526316,6.157894736842105,baseline,1.0,1.0,1.0,True,2,12,6,False,complex_no_crossing,nan,nan,nan,True,116.16161616161614,-0.025785664743207003,-0.037500000000000006,-0.0003934422522271958,0.8992789579788223,
Shell_B_800km,0.14473684210526316,8.736842105263158,baseline,1.0,1.0,1.0,True,2,8,5,False,complex_no_crossing,nan,nan,nan,True,75.75757575757575,-0.021893191521597515,-0.037500000000000006,-0.005,0.8645612919935957,
Shell_B_800km,0.14473684210526316,11.31578947368421,baseline,1.0,1.0,1.0,True,2,7,4,False,complex_no_crossing,nan,nan,nan,True,65.65656565656565,-0.01732046998130301,-0.037500000000000006,-0.0031829075246355993,0.8344491249881685,
Shell_B_800km,0.14473684210526316,13.894736842105264,baseline,1.0,1.0,1.0,True,2,6,4,False,complex_no_crossing,nan,nan,nan,True,55.55555555555556,-0.018248126303569014,-0.037500000000000006,-0.0020392443979591075,0.8200521669932641,
Shell_B_800km,0.14473684210526316,16.473684210526315,baseline,1.0,1.0,1.0,True,2,5,3,False,complex_no_crossing,nan,nan,nan,True,45.45454545454545,-0.012810400610688598,-0.037500000000000006,-0.005,0.8104310409980826,
Shell_B_800km,0.14473684210526316,19.05263157894737,baseline,1.0,1.0,1.0,True,2,4,3,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.013198230819110052,-0.037500000000000006,-0.005,0.8029902910348028,
Shell_B_800km,0.14473684210526316,21.63157894736842,baseline,1.0,1.0,1.0,True,2,4,3,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.01389537026503032,-0.037500000000000006,-0.005,0.7983647499931976,
Shell_B_800km,0.14473684210526316,24.210526315789473,baseline,1.0,1.0,1.0,True,2,4,2,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.008228413135604793,-0.037500000000000006,-0.002131908444938969,0.7920437920256518,
Shell_B_800km,0.14473684210526316,26.789473684210527,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008232217183963936,-0.037500000000000006,-0.005,0.8550277499598451,
Shell_B_800km,0.14473684210526316,29.36842105263158,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008260056365386254,-0.037500000000000006,-0.005,0.7822691249893978,
Shell_B_800km,0.14473684210526316,31.94736842105263,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008327139880354759,-0.037500000000000006,-0.005,0.7796389169525355,
Shell_B_800km,0.14473684210526316,34.526315789473685,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008467752535938502,-0.037500000000000006,-0.005,0.7789917920017615,
Shell_B_800km,0.14473684210526316,37.10526315789474,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008795303880741227,-0.037500000000000006,-0.005,0.7654525840189308,
Shell_B_800km,0.14473684210526316,39.68421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.00505804351115449,-0.037500000000000006,-0.005,0.7673010830185376,
Shell_B_800km,0.14473684210526316,42.26315789473684,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004999932078443874,-0.037500000000000006,-0.004999932078443874,0.7598004169994965,
Shell_B_800km,0.14473684210526316,44.8421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.00494079797158159,-0.037500000000000006,-0.00494079797158159,0.7543270839960314,
Shell_B_800km,0.14473684210526316,47.421052631578945,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004880579938548079,-0.037500000000000006,-0.004880579938548079,0.7553665420273319,
Shell_B_800km,0.14473684210526316,50.0,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004819209906905251,-0.037500000000000006,-0.004819209906905251,0.751308707986027,
Shell_B_800km,0.19210526315789472,1.0,baseline,1.0,1.0,1.0,True,2,67,8,False,complex_no_crossing,nan,nan,nan,True,671.7171717171717,-0.031601149794247586,-0.037500000000000006,-0.0012817702895066378,0.9231323749991134,
Shell_B_800km,0.19210526315789472,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,19,7,False,complex_no_crossing,nan,nan,nan,True,186.86868686868686,-0.029086376707177605,-0.037500000000000006,-0.004067747675209327,0.942648415977601,
Shell_B_800km,0.19210526315789472,6.157894736842105,baseline,1.0,1.0,1.0,True,2,11,6,False,complex_no_crossing,nan,nan,nan,True,106.06060606060606,-0.025967697712661053,-0.037500000000000006,-0.004999999999999999,0.8996962920064107,
Shell_B_800km,0.19210526315789472,8.736842105263158,baseline,1.0,1.0,1.0,True,2,8,5,False,complex_no_crossing,nan,nan,nan,True,75.75757575757575,-0.02208421652204033,-0.037500000000000006,-0.004999999999999999,0.9181906660087407,
Shell_B_800km,0.19210526315789472,11.31578947368421,baseline,1.0,1.0,1.0,True,2,7,4,False,complex_no_crossing,nan,nan,nan,True,65.65656565656565,-0.017520298251048047,-0.037500000000000006,-0.0029796091972581905,0.8358654589974321,
Shell_B_800km,0.19210526315789472,13.894736842105264,baseline,1.0,1.0,1.0,True,2,6,4,False,complex_no_crossing,nan,nan,nan,True,55.55555555555556,-0.018456518043669642,-0.037500000000000006,-0.001618229100179056,0.8162902920157649,
Shell_B_800km,0.19210526315789472,16.473684210526315,baseline,1.0,1.0,1.0,True,2,5,3,False,complex_no_crossing,nan,nan,nan,True,45.45454545454545,-0.013024033284705808,-0.037500000000000006,-0.004999999999999999,0.8060398329980671,
Shell_B_800km,0.19210526315789472,19.05263157894737,baseline,1.0,1.0,1.0,True,2,4,3,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.013414768771014348,-0.037500000000000006,-0.004999999999999999,0.8086300409631804,
Shell_B_800km,0.19210526315789472,21.63157894736842,baseline,1.0,1.0,1.0,True,2,4,2,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.008490782866629059,-0.037500000000000006,-0.004999999999999999,0.8032936250092462,
Shell_B_800km,0.19210526315789472,24.210526315789473,baseline,1.0,1.0,1.0,True,2,4,2,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.008472785487779477,-0.037500000000000006,-0.0012163307249246982,0.7965488749905489,
Shell_B_800km,0.19210526315789472,26.789473684210527,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.00847127203392687,-0.037500000000000006,-0.004999999999999999,0.79355308302911,
Shell_B_800km,0.19210526315789472,29.36842105263158,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008494883102545762,-0.037500000000000006,-0.004999999999999999,0.7888981669675559,
Shell_B_800km,0.19210526315789472,31.94736842105263,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.00856017868031481,-0.037500000000000006,-0.004999999999999999,0.7851711250259541,
Shell_B_800km,0.19210526315789472,34.526315789473685,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008705739276831468,-0.037500000000000006,-0.004999999999999999,0.7811626250040717,
Shell_B_800km,0.19210526315789472,37.10526315789474,baseline,1.0,1.0,1.0,True,2,3,1,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.005497603221614893,-0.037500000000000006,-0.004999999999999999,0.7698323749937117,
Shell_B_800km,0.19210526315789472,39.68421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005433743263849168,-0.037500000000000006,-0.004999999999999999,0.7665257080225274,
Shell_B_800km,0.19210526315789472,42.26315789473684,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005368787159028695,-0.037500000000000006,-0.004999999999999999,0.7695559170097113,
Shell_B_800km,0.19210526315789472,44.8421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005302669621858491,-0.037500000000000006,-0.004999999999999999,0.7653016250114888,
Shell_B_800km,0.19210526315789472,47.421052631578945,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005235318126103152,-0.037500000000000006,-0.004999999999999999,0.7588673330028541,
Shell_B_800km,0.19210526315789472,50.0,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005166651670203761,-0.037500000000000006,-0.004999999999999999,0.7518922919989564,
