shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_C_1000km,0.09736842105263158,21.63157894736842,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9107690409873612,
Shell_C_1000km,0.09736842105263158,24.210526315789473,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8983161250362173,
Shell_C_1000km,0.09736842105263158,26.789473684210527,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8997565839672461,
Shell_C_1000km,0.09736842105263158,29.36842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9628074580105022,
Shell_C_1000km,0.09736842105263158,31.94736842105263,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9298160000471398,
Shell_C_1000km,0.09736842105263158,34.526315789473685,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9207236660295166,
Shell_C_1000km,0.09736842105263158,37.10526315789474,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9118080000043847,
Shell_C_1000km,0.09736842105263158,39.68421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9114119579899125,
Shell_C_1000km,0.09736842105263158,42.26315789473684,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9161925830412656,
Shell_C_1000km,0.09736842105263158,44.8421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9162432909943163,
Shell_C_1000km,0.09736842105263158,47.421052631578945,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9111919169663452,
Shell_C_1000km,0.09736842105263158,50.0,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0173004160169512,
Shell_C_1000km,0.14473684210526316,1.0,baseline,1.0,1.0,1.0,False,3,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0808250419795513,
Shell_C_1000km,0.14473684210526316,3.5789473684210527,baseline,1.0,1.0,1.0,False,3,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0631342920241877,
Shell_C_1000km,0.14473684210526316,6.157894736842105,baseline,1.0,1.0,1.0,False,3,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.905327207990922,
Shell_C_1000km,0.14473684210526316,8.736842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.913024540990591,
Shell_C_1000km,0.14473684210526316,11.31578947368421,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.908738958009053,
